Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
567452,B002Y2SLYE,A16JQJJYPBK4UL,"Doc. PAl ""Pal""",0,0,4,1297900800,Decent Coffee,Addicted to coffee with chicory as a family we brought Community Coffee dark roast for the first time to try something different.<br />The coffee is quite good but we prefer the Taste of  chicory coffee
567453,B002Y2SLYE,AB9XE91NAYGXP,K. Makarem,0,0,5,1293235200,Life long Community Coffee drinker,"This is the official state coffee of Louisiana.  Like great food, coffee is considered a right of Louisiana natives.  There is no coffee anywhere in the world that tastes as great as Community.  Make it strong and it still isn't bitter.  This dark roast blend will wake up the sleepiest head and start you out with a morning smile.  Yes, the breakfast blend is also great, but my original love is dark roast.  Thank goodness for a thermos because without bringing my own coffee, I would have to tolerate folgers, maxwell house, or some other less satisfying beverage.  Community coffee, any blend, is a treat to be experienced!"
567454,B002Y2SLYE,A27ZZWRNSSH8DU,Less,0,0,5,1293148800,"Terrific Coffee, Easy Home Delivery","Consistently good coffee. I've been a fan for years. Now that I can get it shipped to my house, automatically, it's like coffee magic! I save money, exert NO effort beyond setting up the automatic order, and the postman does all the work. Wonderful!"
567455,B006UX8M2Y,A1PHY7KZK1DT6J,Jackie D. Buffat,0,0,5,1337472000,Jelly Belly Buttered Popcorn Jelly Beans,These are the BEST!!! If you like popcorn and jelly beans this is the snack for you!!! Makes a great gift for anyone who loves jellybeans/popcorn. I will be ordering more in the future.
567456,B006UX8M2Y,A1H7Z0F4W0ARME,Moody,4,8,1,1299888000,Never arrived!,"This package never arrived, even though it's marked on my Amazon account as received.  I never received it, and can't seem to reach anyone to complain about it or get my money back.  Amazon doesn't even have a help section for this problem, they just tell you to contact the carrier, which I tried.  They told me to check with my neighbors and basically deal with it myself.  What a waste of money."
567457,B000NA8OM8,ADFPIHVFFGEA0,Cookie Lover,0,0,5,1202256000,Super tasting soft cookies,"The more you buy the more you save in postage. You get 4 bigger than average size cookies, half frosted vanilla, half frosted chocolate, soft cookie underneath icing. Very rich in flavor, cant eat them all at once or you'll get a sugar high. Seller is great with super fast delivery of items and prompt email replies. 5 stars"
567458,B001HTIRTY,A3410OMLBNV6E0,Amy,1,1,5,1302393600,Very good red curry sauce!,"I really like the Rogan Josh sauce. It's a great curry sauce if you want a non-cream based curry. This one works well if you're trying to stay away from the heavy coconut milk, etc although the korma is delicious. I do add a little salt to this sauce; but I find it mild and very good. I've been eating this Rogan Josh for some time and enjoy all the Patak sauces. When I started Weight Watchers I switched to this one from the Tikka Masala and the Korma. It's a nice, mild/medium red curry sauce. I keep 2-3 bottles in my house at all times!"
567459,B001HTIRTY,A1IG0VSNG02HAN,"Oxwilder ""oxwilder""",0,0,2,1342396800,"Buy at the store, if at all.","I thought that in the age of online shopping, I could pretty much expect any vendor to package their items properly.  That said, I can give this sauce 3 out of 5 stars as a mediocre curry dinner base, and 0 out of 5 stars as a packing material.  Don't expect it to taste like a restaurant's curry: it's more of a ketchup with curry added.  Also, be careful of broken glass when disposing of said packing material.<br /><br />Don't be surprised if half of the jars you ordered shattered en route, because the mixture of cardboard and three square inches of bubble wrap don't quite get the job done.  It's partially my fault, I suppose, for expecting the jars to be individually bubble wrapped, or packed in styrofoam, or for UPS not to have drop-kicked it from its point of origin to my now somewhat soggier mailbox."
567460,B001HTIRTY,AAOO62RFNS3NP,"Trollope ""TrollWoman""",0,0,5,1326326400,Thank you Amazon!,"We love this simmer sauce.  It is one of our 'back-up' dinners for quick meals.  It is a challenge to find in the local stores, such that when we are in one of the other towns that carry it we buy the store out.  Much better to have it come to the house."
567461,B001HTIRTY,A1VGQWBI5UGM17,Melissa Trickey,1,4,1,1296086400,Worst Indian Prepared-Food I Have Ever Eaten,"Patak's Rogan Josh Curry Cooking Sauce is disgusting.  I made it for dinner and couldn't force myself to eat more than a few bites.  It tasted nothing like Rogan Josh; the texture, color and flavor were all wrong.  It didn't even taste like any kind of curry sauce.  The jar I purchased indicated ""medium"", which I expected to indicate the heat/spiciness, but it was mild by any standard. It tasted like warm tomato paste.  (I shook the jar, emptied the entire contents into the pan and followed the cooking instructions exactly.) You'll just have to take my word for it that I would not rate a mediocre product with one star; this was a truly dismal eating experience."
567462,B0069N3EFU,A2GMO33S5DR4UN,sullywench,0,0,5,1348012800,Tasty Product,Great Northern's cherry cotton candy floss is delicious!  It is easy to use and works wonderfully in our home model cotton candy machine.  I will order more of this flavor and look forward to try Great Northern's other flavors.
567463,B0013GUHIK,AY3H7MRJ47H3D,tpmazz,1,2,1,1343433600,Hardly any seeds in the package.,I ordered these kale seeds about two weeks ago to get prepared for a fall garden. When they arrived I was surprised by the skimpy amount of seeds in the envelope. I then ordered the same kale seeds from two other seed suppliers at the same price per pack. When they arrived it became obvious I had been ripped off by dear old Renee. Stay away from this supplier.
567464,B0013GUHIK,A95PKRD4T3RUG,"Candy Rayne ""~Candy Rayne~""",0,2,5,1308096000,Great seeds!,"Have not sampled a harvest yet as it's to soon but the seeds are good snd fresh, my seedlings appear before estimated germination on package wich is great!!<br /><br />UPDATE June 10th 2012:  Doing great and I have only used ONE SEED so far :D  I have enjoyed alot of fresh kale chips so far and even made a Kale Avocado salad too. I am very happy with my seeds and the plant it has produced!  HIGHLY RECOMMENDED!!!<br /><br />I will add a photo that will be viewable where the seed packet photo is Above!"
567465,B00113OYMA,A2PF0B5Q9DHYFF,S. Farr,3,3,5,1250899200,No more slug at the bottom of your mug,This is a fantastic product. The honey pearls dissolve and mix in so well! You'll never get the honey at the bottom of the mug again. You also don't have to worry about honey turning to crystals like you do with liquid.
567466,B00113OYMA,A2J8I1HP264IPC,Barragan,5,6,2,1293926400,Description needs an ingredient list,"The description on this page as of 1/2/2010 state 100% natural honey but the ingredients actually say ""Honey & Sugar"" when I received the product.  I can't comment on the taste because I basically had it returned because of the added sugar factor.  Perhaps they need to improve their description on their products.  I am basically rating the description versus the actual product with this review and to notify others that this isn't just honey but a honey and sugar combination."
567467,B00113OYMA,A1IJH4J5YE6J1A,Kimberly,2,2,1,1295913600,Not worth $16.99,"I love White Lion teas but I bought the Honey Pearls and used it in my Coffee , great product but the jar did NOT even last a week - I am a two cup a day coffee drinker. I think this product is worth about $8.00 for 8 oz. I would save your time and money and not BUY this product..."
567468,B00113OYMA,A3KSZI514Y5MCI,Nancy J. Moder,2,2,5,1265587200,Just love this stuff,"All I can say about honey pearls is that i just love it.  Lovely golden color in your tea..  Tremendous flavor.  Dissolves instantly.,  I need to order more......."
567469,B00113OYMA,A3S994HDBZ6CAP,donna in memphis,0,0,5,1275177600,Wonderful,These honey pearls are delicious. Perfect in a cup of tea or on just about anything that you would use sugar. Love them.
567470,B000YCQH4W,A30QH68NY1FXOW,K. Littlejohn,5,5,4,1252195200,Worth a try,"I have been sleeping horribly for years (my mind doesn't shut down well at night) and I've been taking Benadryl at night to keep going. It works for the most part but I have to take more as time goes on and I wake up feeling hungover and drag through the day. I felt like I was at the end of my rope and wanted to try something new. It didn't seem realistic that a simple tea would help but it was worth a try. To my surprise I have slept better the past couple of weeks than I have in years. It's not a drugged sleep and I was disappinted that it really didn't help me go to sleep but once I am asleep it does help me sleep through the night. One odd side effect is that I have vivid dreams every night. I'm not sure if that's a side effect of the tea or just the fact that I'm finally sleeping well enough to dream. Either way, I certainly recommend trying this tea."
567471,B000YCQH4W,AONIZKS0NWO09,Mike,0,0,4,1349049600,Not as powerful as I had hoped,"It helped a ton with my anxiety, but it didn't make me sleepy at all. The taste was minty, but it didn't taste very flavorful overall.I have very bad insomnia issues though, so my experience is probably not typical."
567472,B000YCQH4W,A2KEP4NTLE908O,Sunni,0,0,5,1330128000,love this tea,"sometimes I have a problem sleeping, this tea is fantastic.. When Im restless I make me a hot cup of this and it relaxes me. And soon I'm off to sleep."
567473,B000YCQH4W,A1BJR7THTHF9H,"Sherry Peck ""http://astore.amazon.com/sherswe...",1,2,5,1202169600,"Mmm, That's Good!  It Hits The Spot!","Sleepy time tea is the perfect remedy for sleeplessness, anxiety, restlessness, and Restless leg syndrome when one doesn't want to take harsh medicines that could mess with their symptoms.<br /><br />I suffer from RLS and insomnia and this tea helps me relax, unwind, de-stress, and drift into a nice REM sleep when I need to.<br /><br />AND IT IS DELICIOUS!"
567474,B001EO7MF2,A275WB0C5GMVP5,Geo Prof,0,0,5,1345766400,L'Olivier Olive Oil with Ginger and Lemon,"I bought this first in Lyon several years ago; and every time I serve it to guests, they rave about it. I have tried to get several olive oil vendors to make this infusion, as I am sure it would be a good seller; but no one yet makes this in the US that I know of. I hope that it continues to be available through Amazon. It is delightful not only with seafood, but drizzled over roasted vegetables and over fresh figs with a pinch of sea salt."
567475,B001EO7MF2,A2RG97X52ISM2,Laure,0,0,5,1334620800,"Absolute best, great with salads or fish","We are french, from the south of France, were already buying this product over there, and now that we have relocated, are relieved to find it on Amazon. Nothing compares to this perfect balance of elegant olive oil and and just right touch of lemon and ginger. Works great with green salads or with fish. This item and the same olive oil infused with Basil are an absolute must in a kitchen. Cooking destroys the savor, but a slight trace over hot pasta exhumes its full potential.<br />The tin can is not the most practical. The pouring mechanisms will drip all over the tin, so you may want to transfer to a glass bottle."
567476,B001EO7MF2,A2V65AA253TL5W,amazon_fan,0,0,5,1330732800,Great Flavor!,"Very good on fish, does not overpower, but lends a nice light flavor - a bit expensive, but good as a treat or a gift!"
567477,B004OLGFGY,A2005TFC5DZ0FF,The Supreme Galooty,1,1,5,1345334400,High Quality - Rich Flavour,"There is no accounting for taste, so my five stars on this particular blend may only get two or three from someone else. But whether one likes it or not, it is a high quality blend - and that makes a difference."
567478,B004OLGFGY,A2KTGZEHET4SQB,ski and bike,0,0,5,1347840000,Best Keurig cup I have tried,"My theory is the bolder the better, I have tried a lot of them, this is my favorite by far."
567479,B000WR2CM0,A26A64X86VL1R4,Snowbrocade,4,4,5,1156896000,"Ultimately refreshing, savor the delicate complexity!","The aroma of this tea in the box is a light woodsy tea scent. When brewed you experience the same woodsy scent but with a floral component. The taste is subtle. The flavor is woodsy and floral--a fantasy of bamboo and lilac.<br /><br />If you are looking for an intense burst of flavor this tea is not for you. If you have time to savor a delicate, refreshing brew then try this!<br /><br />Celestial Seasonings gets extra points for their packaging: they utilize 100% natural recycled paperboard in their boxes and they don't package each tea bag individually. Instead they use a system of a waxed paper bag inside the box that stays shut when you fold it. It keeps the bags fresh and utilizes less packaging than individually wrapping each bag. They put a caffeine meter on the box to compare this tea with cola and coffee beverages-this tea has 5 mg of caffeine compared to 90 in a cup of drip coffee. This tea is reported as having a high level of antioxidants-higher than green tea. The level of antioxidants and information about them would be a good addition. The art they use on each box is beautiful as are the quotes and information they put on every surface. Here is a poem they put on this box:<br /><br />""Ten thousand flowers in the spring, the moon in autumn, a cool breeze in summer, snow in winter. If your mind isn't clouded by unnecessary things, this is the best season of your life.""<br /><br />Wu Men."
567480,B000WR2CM0,A1BLRPPW22O0O0,Bakeneko,0,0,5,1346198400,Delicate Flavor,White Tea is said to be every bit as healthy as the Green variety.  Celestial Seasonings Decaf White Tea has a delicate flavor and can be enjoyed hot or over ice.  This tea is a favorite of mine because it is decaffinated so I can be enjoy it in the evening without worrying about losing sleep or getting the jitters.
567481,B000WR2CM0,A3K2QG6VBE17KJ,Jill Valentine,0,0,3,1330646400,"Ok, but just not as smooth and good tasting as other teas","Some teas feel like a chore to drink. This white tea isn't quite that bad, but I definitely don't find myself wanting to brew a cup just for the heck of it. It's mild tasting, not bitter, but it still has that kind of taste that I describe as ""knowing you just dropped some leaves in water."" Sorry, I don't call myself a tea connoisseur, so take this as a tea newbie's opinion. It is not as hard to drink as some other bitter teas I've had, so that's good. That being said, I really love the teas I've had from TeasEtc.com. If you really want to treat yourself to a flavorful treat, I recommend their Orange Vanilla White Chocolate tea: [...]<br /><br />(I just want to add that I don't work for, or know anyone associated with TeasEtc. I just found them on amazon and wanted to spread the word!)."
567482,B000WR2CM0,A7E85LH2I0TAP,"a metaphysician ""of erudition""",0,0,5,1320969600,An exquisite white tea,"Hope it will be back in stock soon.  Delicate, smooth, no bitter aftertaste.  My favorite white tea...Bai Mu Dan, the White Peony, decaf and with added tea essence."
567483,B000KEJC2S,AVD4GAQMK6HE5,"Vilma Laurel ""Voracious Reader""",8,8,5,1168905600,It doesn't get any better than this!,"This chocolate has ruined me for any other.  If you like the Dove dark chocolate candy you will love this.  It's smooth and creamy, like drinking a dark chocolate bar.  And it's not fattening.  Only 100 calories dissolved in 1/3 c. milk; yet it seems to make about 1/2 cup.  That's all you need.  It's rich, filling, and very satisfying.  I just wish amazon had the complete list of products.  This is not for people that like hershey's chocolate!"
567484,B000KEJC2S,A1GQ3XWRU254NM,"Eena ""mom of 3 monsters""",7,7,5,1181001600,yummmmmy!,"MMMMMMMM, this was too yummy!! MUST be a chocolate lover to have this cause it's VERY chocolatey and thick and super rich. If it's too much, I guess you could add more milk, but then you might as well buy cocoa."
567485,B000KEJC2S,A2Q4KYZ6IPEMH6,Wildlife Watcher,4,4,5,1295913600,First time I've used it but it wont be the last,"First off this is bittersweet dark chocolate and for the most part I don't care for dark chocolate candies, but this drink sounded so enticing I just had to try it out! I myself have a sweet tooth so added a couple of teaspoons of sugar but you can add as much or as little as you want to make it perfect for your own tastes. I only had 2% milk but I do have a milk steamer so I steamed the milk then added the chocolate & sugar & ended up steaming it a little bit more. It was delicious, and you find yourself savoring each sip. I can only imagine how wonderful this will be with whole milk or heavy cream!YUM!"
567486,B000KEJC2S,A1Y23S418988R8,Zanne,2,2,5,1261526400,It even smells yummy!,"Someone just gave me a gift of this Bellagio Sipping Chocolate.  Mine has caramel as an extra in it.  DIVINE!<br /><br />Even though I grew up in the U.S., my family is European, so a lot of the food I'm used to is European quality and this is right up there with anything I've ever had.<br /><br />I'm going to use a little (don't want to waste it!) to dust some sweets I'm making for the holidays.  This is going to be a staple in my kitchen.  Did I say DIVINE? !!!"
567487,B000KEJC2S,A76FODEU88XQH,"chimpokoman ""chocohalic""",2,2,5,1181174400,Favorite chocolate,"Excellent product.  Exactly as described - like ""drinking"" a dark chocolate Dove's bar."
567488,B000KEJC2S,A3VC7HJTF0VVMD,Live-To-Eat,1,1,5,1331078400,Smooth & delicious!,"BELLAGIO is a delicious hot-chocolate.  It's smooth, creamy, chocolate-y, but not too sweet.  It doesn't have a nasty, synthetic after-taste like the cheaper brands do.<br /><br />One of my favorites, and the packaging is way cute so you can give it to someone as a present.<br /><br />My only suggestion:  I use one full tablespoon for a cup of hot milk.  They suggest that you use many more tablespoons... but to me, that's TOO sweet and over-done."
567489,B000KEJC2S,A269DYSQL7PFPW,"R. Larsen ""Besta""",1,1,4,1265846400,Great for Hot Chocolate,"This makes great hot cocoa using your espresso machine.  Froth the milk and stir.  It tastes like starbucks minus the shot of vanilla.  If you have the vanilla syrup, add it and you now have gourmet cocoa."
567490,B000KEJC2S,A3HGB6199AN6EF,Beverly Michelle,1,1,5,1199836800,Having a bad day?  It just got better!,"Having a bad day?  It just got better!  This sipping chocolate is pure decadence; a wonderfully velvety texture along with the unbelievable dark, rich taste...ummmm...it doesn't get much better than this!<br /><br />Sit back, close your eyes and indulge yourself."
567491,B000KEJC2S,A3NY49QVQJQK7P,"Kevin Watt ""I know that poetry is indispensab...",0,0,1,1345248000,"Very sweet, decent hot coco, but not drinking chocolate to me","To me, drinking chocolate should be thick, nearly like a melted chocolate bar in a cup.  This wasn't anything close, and way too much sugar."
567492,B000KEJC2S,A3F3T5NZFLLKBT,Babs_n_Sicily,0,0,4,1334102400,"Not quite as thick as European chocolate, but is very good","I'm an American living in Europe and have fallen in love with their hot chocolate.  You can stand a spoon upright in it, it's so thick and delicious.  Of course, nobody sells it on the web---I've spent months searching.<br /><br />This product is a really good version of sipping chocolate.  The flavor is excellent....my picky family loves it.  It's just not as thick as it's European cousin....minus one star.  Sighing, a good product...just wished for something thicker."
567493,B0014AUT60,A102PUUO2U0YBK,"Roger Wehling ""&#34;bullgtor&#34;""",0,0,4,1330992000,Laxative Effect,I have only had 2 cups over two day period. So far I can say that it is a powerful laxative.
567494,B007QEQZ3Y,AO9T3DPIR29ML,"PurpleC ""Camille""",0,0,5,1334966400,Yummie,I order this product over and over again. It's healthy and has just a touch of sweetness and lemon. It's truly a thirst quencher with the health benefits of tea. The plastic bottle makes it less heavy to receive as a shipment than the usual glass containers in stores.
567495,B002B467VE,A2NFBCI9AZR9LY,mrblue,0,1,3,1283644800,Bubble gum,"It is bubble gum. The flavour is supposed to last for much longer, but to my taste, it lasted no longer than any other gum! End of story.<br /><br />Mrbluenun"
567496,B0000GIORA,AF1BTUDQ0WXR2,Sue Littell,7,8,5,1156377600,want that yellow rice?,"This is what you have been looking for unless you grind your own annato seeds!  If you're wanting that yellow rice you've had in Miami, Puerto Rico, Brasil, Cuba or a thousand other Latino restaurants, then look no further. I've been using this product for 30 yrs. and it is the same thing, same quality, same mistake free results. All you need now is that unreal rice, onion, garlic, oregano, pepper, salt recipe I've been using passed down from my dear old Brasilian father....hehe....good luck. If you want a copy, send a sase to Chef Doogie 3700 nantucket pkwy, oxnard, ca. 93035"
567497,B0000GIORA,AH5MICBY24U8Y,The Mom,1,1,5,1262563200,Arroz con pollo bring it on!,"Use this in place of saffron.  You will find that arroz con pollo, paella, etc, are fantastic!"
567498,B0000GIORA,AYXVLM469J5S9,Dennis Nesser,0,0,5,1326412800,Thanks,I can't find Bijol here in south Texas.  This came in just as promised.  I use it for my yellow rice and chicken (Cuban Style).
567499,B0000GIORA,A2D4TBFIRINWRK,J. Rice,0,0,5,1282867200,Great Product!,Very fast shipping<br />Product is exactly what I expected<br />I will definately shop here again<br />Thank you so much!
567500,B005LURD4K,A20BC3R2NBN646,CMB,0,0,4,1342569600,Good low cal alternative drink,"I am pretty careful about what I eat and staying in shape.  I don't like to take in calories from drinks so I look for low cal drinks that are still tasty.  Other than Crystal Light, the sugar free hawaiian punch products are probably my favorite taste wise. I have tried the red punch, blue typhoon, and found this berry limeade on Amazon which I have never seen in stores.  It do like the flavor as it is similar to the other berry/fruity flavors.  It is really all a matter of preference regarding what flavors you like but if you are looking for low calorie drink packets and like fruity drinks this is definitely an option."
567501,B003F97EH0,A3FI4NU20EXGTK,Greg F.,2,2,5,1287619200,Amazingly Fresh & Flavorful Marinades!,"These marinades are delicious and so versatile. I suggest trying the mixed pack, especially if you like to grill fish, and a variety of meats and veggies. I can't get enough of the Cioppino, it's the best I've ever tasted and it also makes a great sauce on pasta and shellfish. The use of wine, in place of vinegar, is genius and really ads a sophisticated touch to the backyard BBQ. We had a few friends over for a cookout this summer and they couldn't stop raving about the tenderness of the meat and the flavor imparted from these marinades. There is nothing like them that I've found in the grocery store. The finishing sauce explodes with flavor, I put in on everything. My order came attractively packaged so it would also make be a great gift for Father's Day. Try this stuff and taste for yourself..."
567502,B003F97EH0,A2G0O4Y8QE10AE,Deborah A. Woehr,1,1,5,1328227200,Some of the Best Marinades I Have Ever Tried,"I'm always looking for good marinades to go with chicken and pot roasts. So when I saw this 4-pack for Twisted Vine Gourmet, I decided to buy this. I wasn't disappointed.<br /><br />Twisted Vine packages their products very well. Each bottle came individually wrapped, with enough packing material to ensure safe delivery.<br /><br />I used the Cabernet and Herb Grill Marinade with a pot roast, letting it simmer all day in the slow cooker until my family was ready to eat. Everybody loved it to the point where they had seconds. The Spicy Zinfandel Barbecue Sauce had more kick than we expected . . . a bit too much. Because of this, I plan on using half the bottle the next time I use this sauce for my chicken. I have yet to try it on burgers or steaks.<br /><br />The portabella had a good flavor. I used it for chicken and plan to use it again for a pot roast or burgers. The only marinade we haven't tried yet was the Chardonnay Chipotle. Given how spicy the Zinfandel was, I plan on using this sparingly.<br /><br />I recommend this marinade pack to anyone who enjoys rich, flavorful marinades. These are the best I've found so far."
567503,B00852693W,A12QBQBH4GS0IX,"Barbara ""WildWiseWoman""",0,0,4,1341792000,Surprise! I love it!,"Ordinarily I do not drink sweet coffee, and all the iced k-cups I've tried have been gooey and bitter. I tried this one when Green Mountain had a special, and now I'm ordering more for my daughter! It is very sweet, and makes a relatively small amount (the ""iced"" setting on my Cuisinart brewer is sends only 4 ozs. over the ice, and I wouldn't recommend more than 5-6 cubes in the glass). But brewed that way you get a refreshing, sweet, nutty drink. It's really rather strong this way, and has a surprising caffeine kick, which I don't get from my hot hazelnut brew. With record-breaking temps in Atlanta this year, it's a welcomed treat!"
567504,B00852693W,A2M0K4L12RM5Y9,Gracie10021,0,1,1,1341100800,"Watery, sugary flavor.  Disappointing",I was very excited to try this product but what a disappointment!.  Very  weak watery coffee flavor. And also much too sweet. Wouldn't buy this product again.
567505,B000SANS9W,A122EN50Y5BQ5B,"Judy G ""Judy""",3,3,1,1201478400,Buggy tea,"I ordered 'Davidson's Tea bing cherry with almond' for a friend who complained to me that she could not find cherry almond tea anymore.  The box of tea I received was discolored and had a dusty residue inside the shrinkwrap.  A closer examination showed weavil molts inside the wrapper.  I sealed the box in another plastic bag (I don't want weavils in my cupboards) and reported my findings to Amazon, asking for a refund.  I am pleased to report that I was promptly refunded the cost of the tea and the shipping.  I think this item must have been old and improperly stored.  I am glad that Amazon stands behind their products and will order again, altho for now I will not be ordering foods in boxes."
567506,B000SANS9W,A14QXH4ICU8AAR,Copperminx,0,0,2,1349308800,Not much cherry almond flavor,"I was pleased with how fast I received this, and that the product came in undamaged. My gripe is that there is hardly any cherry almond flavor to this tea. When I first brewed it, there was a hint of that aroma, but it quickly faded. Cherry almond is one of my favorites, so this was a big let-down."
567507,B000SANS9W,AC520J6XQ15EK,D. L. Miller,0,0,5,1283904000,Delicious!,"My parents used to drink Cherry Almond tea all the time and they--being completely useless on the internet--were living with the assumption that this tea no longer existed because they couldn't buy it anywhere locally.<br /><br />Needless to say, since it arrived, we've been drinking a lot of tea! It's amazing. It smells delicious, tastes delicious. We all love it. When this box runs out, I'm getting another one."
567508,B0045TKJ1M,A2A9X58G2GTBLP,Wolfee1,6,6,5,1324252800,GREAT ORGANIC GLUTEN FREE PEANUT BUTTER!,"Laura Scudder's Organic Smooth Peanut Butter, I buy this brand locally all the time it is my favorite. It doesn't have any added Sugar and very little Salt, and is even Gluten and Dairy Free, which is much better for me.<br /><br />I like to mix the oil on top with a long knife till it gets nice and smooth, I love to eat it with Almond Bread toast for breakfast or any time of the day. One of my favorites things to eat, it has a Great Fresh Taste, sometimes I go wild and slice a banana and put it on top...so good, you know, I think I'm gonna make one right now. The price here at Amazon.com is also very good. Thank You"
567509,B0045TKJ1M,A1CHVHDXV9APOZ,"FC ""Amazonfan""",1,1,5,1351036800,All Time Favorite,"No sugar, almost no salt, no additives. pure peanut-y flavor, delicious. I like the oil floating on the top. Home after purchase, I store it upside down over-night, which makes smoothing it out easier the next day. [I, too, use a long butter knife.]<br />I prefer the Scudder's crunchy, which Amazon is not currently selling, but smooth is just as tasty; I just happen to like peanut bits.<br />My parents were from Iowa where [apparently] people eat P.B. and mayo sandwiches. Hence, this combination often appeared on our lunch table. Telling left coast friends about my fondness for these sandwiches, the response is almost always, ""EWWWW, yuck."" Maybe it's genetic, but I love them.<br />Bananas and P.B., too, [hold the mayo for that combo.] My sister even likes her BLTs w/P.B.  No thanks, that one is not for me.<br />Try Laura Scudder's [with or without mayo]. I think you will find it the best P.B.. out there."
567510,B0045TKJ1M,AOHUTSYIOPMHY,motherof14,1,1,5,1350345600,Love my peanut butter!,"This was definitely top notch peanut butter. I tried it for the first time with this order, and it was not only fresh(very little oil separated)it was smooth, creamy and wonderful. My biggest addiction is apples and peanut butter.  It keeps me from eating candy!  The price was great for an organic product, and I only eat organic peanut butter."
567511,B0052XZHN0,A17P5N52BH91E1,Teresa Sue Allen,0,0,5,1348012800,dresssing,love this very much use ffor receipies very hard to find very good on chicken when baking it and its good for salads to
567512,B000FAIR46,A1O626RCX1G3J0,E. Saltbush,9,9,5,1168473600,Convenient and Great Quality,"These olives were tender, delicious, wonderful quality. All whole, no blemishes. I used in roasted potatoes w/garlic & parsley; pasta sauce, picadillo, & to make spicy herbed olive dishes for Christmas. An impulse buy I will buy again."
567513,B000FAIR46,AQBADAPSE77I7,"Paul Hersh ""serious cook and bottle washer""",5,5,5,1171411200,wonderful olive cure,"ready as is, or to be finished off as you like. I put half the bag in a glass jar added fresh garlic, anchovy, herbs and lemon. Yum! Fine addition to an antipasto tray."
567514,B000FAIR46,A1GGOPQUNRFLAK,Scott Mackenzie,4,4,4,1188518400,nice purchase,"While all of the olives were tasty, some were not as ""pretty"" -- but I bought them for the flavor.  I tend to like black olives better than green; however, the green ones in this package are downright outstanding in flavor.  I, too, will buy these again.  They were a ""what the heck"" purchase the first time."
567515,B000FAIR46,AQLL2R1PPR46X,grumpyrainbow,3,3,5,1185753600,Good,"Not my favorite mix (I like the antipasto ones better), but these are still very good.  They ship well, but some will be damaged, but you can eat them anyway.  It doesn't change the flavor.  They just aren't as pretty."
567516,B000FAIR46,AXO4PQU0XG3TG,Dwight,3,3,5,1182384000,$24.07 just as good as jars of gourmet olives,I ordered this after realizing my family was buying tiny jars of Greek olives at $4 a pop and I had all these little glass jars to recycle.  This big bag is a better value and the quality is very good. Not every olive was perfect but more than 90% is pretty good.
567517,B000FAIR46,A2TYQWYOP5S0P8,RSR,4,5,3,1188950400,Eh...,"Having now tried most of the bulk olives on Amazon, I can say that these were the most disappointing. Somehow, they managed to get all 4 varieties to taste more or less the same. I guess it's the spices they use that mask the subtle differences in flavor between olive varieties. For a really great bulk olive mix, try the Vigo mixed olives also on Amazon."
567518,B000FAIR46,A2GA26AEIRRJVY,andorm,1,1,2,1300492800,Just OK,"I was hosting a large party and decided to get this bulk package from Amazon - both for cooking and for serving as apps. These were ok, but nothing special. The mix had mostly green olives, quite a few olives were mashed. They were a little salty for my taste, so I soaked the batch which I was serving as an app in clear water to release some of their salt. I probably won't be ordering these again - I didn't care for the taste and they aren't an especially good value: I recently found out that a Town and Country supermarket in my area with a great olive bar regularly has 6.99/lb specials on olives, including Moroccan and Castelvetrano."
567519,B000FAIR46,A195135207HS76,R. Hubbard,1,1,5,1227916800,excellent olives,"These are AWESOME olives.  In a 5 lb bag there may be a few fragments of pits, but no more.  The flavor is excellent and their look is beautiful.  They are crisp and boast a brilliant, full flavor without being grotesquely salty.  I have ordered them repeatedly and everyone who tries them loves them.  I open the bag and divide it into mason jars, which I keep the refrigerator.  I have never had any issue with them going ""bad"" or getting soft, etc.  The tail end of the last jar is as good as the top of the first.  These are simply delightful olives, expertly produced.  A single one of these olives will have more gorgeous flavor than a whole can of the brackish olives packed in cans in the grocery store.  Highest recommendation."
567520,B000FAIR46,A3SGLGC8XIZ5YT,Shy,0,0,1,1348185600,The olives were rancid,"We're terribly disappointed.  This was the second time we ordered this product - the first 5lb bag was incredible - we snarfed them all down.  The olives were firm and full of flavor, had a nice greek olive scent.  The second one was terrible - they tasted rancid and smelled terrible.  We ended up throwing them all away - we were afraid we'd get sick.  We will not be ordering again - very disappointed that the product was not even edible."
567521,B000FAIR46,AHO70A8OPNMZK,Reason,0,0,5,1346025600,"Excellent mix for salads, cooking, and appetizers","We tried out a large number of bulk olive mixes from Amazon, and this is the one that we've settled on.  The olives are pitted, so they are super convenient, especially for cooking and putting on salads.  We also put them out for appetizers for a super simple, fast cocktail snack.  In a pinch we use them in martinis too, amazingly enough."
